u,v,score
84,133,-28.051245
18,20,-28.054317
65,164,-28.05499
16,24,-28.056639
75,96,-28.05728
131,148,-28.05779
37,146,-28.060247
114,163,-28.061586
0,38,-28.063728
38,71,-28.06534
31,96,-28.066338
97,116,-28.067232
39,150,-28.067602
157,171,-28.069353
56,84,-28.069672
133,171,-28.069956
24,73,-28.07287
28,183,-28.075087
139,192,-28.075125
37,122,-28.076365
84,127,-28.078207
148,180,-28.080137
26,32,-28.080479
27,40,-28.081535
37,160,-28.082731
114,187,-28.086359
171,187,-28.086885
8,51,-28.088253
148,155,-28.089392
6,148,-28.091463
82,84,-28.093405
124,148,-28.093552
92,103,-28.094528
114,179,-28.094534
158,168,-28.094845
20,38,-28.095581
19,92,-28.09579
84,187,-28.097727
171,179,-28.09886
81,88,-28.099363
35,167,-28.102385
77,110,-28.10552
42,101,-28.105524
66,167,-28.106522
24,172,-28.107666
148,187,-28.108332
0,18,-28.109497
77,98,-28.110048
96,189,-28.110615
77,182,-28.111715
101,120,-28.111732
103,116,-28.113424
116,177,-28.116646
99,171,-28.120432
18,38,-28.1219
84,160,-28.122137
55,148,-28.122381
8,67,-28.123932
30,189,-28.12433
24,124,-28.124918
86,183,-28.12599
94,143,-28.127821
101,189,-28.12829
24,96,-28.13214
101,192,-28.132654
142,192,-28.132843
40,45,-28.140568
27,167,-28.142084
77,161,-28.144445
96,178,-28.147997
29,171,-28.148155
144,168,-28.149923
23,30,-28.14995
152,171,-28.151337
26,191,-28.152006
77,165,-28.152168
18,91,-28.152304
39,54,-28.153
4,8,-28.156647
23,47,-28.157084
120,168,-28.157137
106,116,-28.159105
49,171,-28.159681
114,127,-28.160606
163,171,-28.160608
45,167,-28.160616
8,113,-28.1645
39,151,-28.169703
81,136,-28.169806
10,143,-28.171381
15,24,-28.171772
119,183,-28.175783
23,68,-28.178944
24,126,-28.179342
47,53,-28.180672
42,52,-28.18093
26,106,-28.182196
26,118,-28.18956
50,168,-28.18963
10,117,-28.190088
25,39,-28.19195
81,142,-28.192411
74,84,-28.192896
20,116,-28.193258
77,187,-28.193941
61,63,-28.194754
16,88,-28.195871
59,148,-28.196512
25,168,-28.197443
116,138,-28.197906
92,191,-28.197926
75,104,-28.19979
89,148,-28.200083
100,148,-28.200588
77,129,-28.202198
94,117,-28.202528
54,75,-28.202597
30,101,-28.20565
37,128,-28.206516
84,163,-28.210094
20,168,-28.211906
19,26,-28.217003
96,144,-28.219097
120,148,-28.220495
148,169,-28.221151
39,126,-28.2212
22,77,-28.222427
8,57,-28.22281
39,57,-28.22383
145,148,-28.22478
168,189,-28.226748
92,132,-28.22687
81,158,-28.228333
51,77,-28.229383
88,185,-28.231377
4,77,-28.233307
8,161,-28.235844
37,49,-28.237934
63,95,-28.239592
39,176,-28.241049
2,18,-28.241602
5,148,-28.243372
0,39,-28.24868
18,164,-28.24893
37,59,-28.253626
92,106,-28.25643
24,161,-28.257189
6,8,-28.258173
8,156,-28.258833
0,101,-28.261307
71,189,-28.264967
7,171,-28.266256
114,118,-28.267963
18,52,-28.269514
33,171,-28.27024
116,188,-28.270693
171,177,-28.276138
75,91,-28.279173
8,166,-28.281633
37,152,-28.28178
120,171,-28.282482
151,168,-28.283037
150,168,-28.283216
84,109,-28.285532
74,114,-28.285658
18,31,-28.285973
37,118,-28.287374
38,81,-28.28763
140,148,-28.289248
8,165,-28.289715
77,120,-28.289724
18,75,-28.291327
99,114,-28.294256
14,26,-28.295422
116,159,-28.296999
8,172,-28.298399
18,168,-28.298988
26,29,-28.299751
116,173,-28.300196
162,168,-28.303114
116,132,-28.30795
37,58,-28.308985
38,75,-28.30908
92,128,-28.310665
26,133,-28.313253
37,103,-28.315592
26,128,-28.315794
136,168,-28.316118
24,162,-28.319866
116,184,-28.323694
83,171,-28.325281
24,120,-28.332554
47,88,-28.333158
26,188,-28.333416
85,117,-28.3338
75,185,-28.333914
159,171,-28.334726
2,77,-28.338053
94,137,-28.338427
118,171,-28.340488
116,133,-28.346214
39,178,-28.347128
110,148,-28.34858
47,101,-28.349926
26,154,-28.350157
6,168,-28.353563
92,109,-28.354109
32,92,-28.354927
37,111,-28.357756
141,148,-28.358007
92,160,-28.361261
25,96,-28.363314
77,157,-28.365011
171,188,-28.367258
70,85,-28.369379
12,116,-28.370413
94,146,-28.37805
116,134,-28.379894
23,75,-28.380022
37,83,-28.381266
39,79,-28.38467
101,161,-28.38679
113,171,-28.388113
84,173,-28.388493
50,148,-28.389334
125,171,-28.390148
8,158,-28.390245
2,38,-28.391169
108,148,-28.391233
84,122,-28.394333
114,133,-28.39461
37,106,-28.394676
100,171,-28.39662
44,84,-28.39828
114,180,-28.400465
39,161,-28.402447
3,171,-28.403017
116,118,-28.403513
39,120,-28.406084
25,139,-28.408154
26,127,-28.409662
148,165,-28.410316
44,171,-28.41168
4,171,-28.41322
22,171,-28.413492
53,65,-28.414862
53,139,-28.414957
96,192,-28.414967
24,71,-28.41577
77,156,-28.416027
114,134,-28.418022
40,121,-28.427187
40,62,-28.430815
0,77,-28.432322
51,148,-28.432524
26,97,-28.433191
114,177,-28.433464
88,96,-28.433481
103,114,-28.436539
171,181,-28.440222
10,19,-28.441154
84,134,-28.441381
24,50,-28.44403
8,124,-28.445028
40,72,-28.446266
40,93,-28.44813
56,114,-28.448881
47,189,-28.454233
114,125,-28.454973
114,145,-28.45547
116,154,-28.456566
148,156,-28.458698
101,139,-28.46167
56,92,-28.46171
14,84,-28.462645
101,185,-28.464132
148,158,-28.46592
101,164,-28.467863
98,168,-28.46929
3,148,-28.469896
6,77,-28.471174
44,114,-28.473608
60,77,-28.473848
107,171,-28.47412
77,158,-28.4742
24,30,-28.474874
92,173,-28.475092
83,114,-28.47605
84,99,-28.476515
84,131,-28.476746
17,84,-28.479223
92,127,-28.480423
42,77,-28.48129
33,77,-28.481688
38,136,-28.481997
77,166,-28.482431
47,185,-28.485596
63,87,-28.48697
37,125,-28.487144
20,171,-28.488272
36,171,-28.489897
141,168,-28.489946
148,153,-28.490206
26,122,-28.491123
111,116,-28.491203
169,171,-28.491606
11,40,-28.492167
71,88,-28.49309
11,167,-28.49473
116,175,-28.495247
15,168,-28.497849
114,175,-28.498446
8,149,-28.500608
29,116,-28.50064
8,162,-28.502415
77,147,-28.504438
7,84,-28.505873
38,178,-28.506136
17,116,-28.5062
39,65,-28.507423
47,96,-28.509424
17,26,-28.513094
24,142,-28.513567
49,114,-28.515179
92,175,-28.51959
84,181,-28.520525
12,114,-28.523108
19,37,-28.523178
8,164,-28.52354
63,76,-28.526194
81,178,-28.528074
77,174,-28.528078
10,105,-28.532804
93,167,-28.532969
145,171,-28.533995
10,137,-28.536505
139,189,-28.54143
26,132,-28.543684
75,192,-28.543833
94,105,-28.547586
92,138,-28.551004
3,114,-28.551176
18,47,-28.552362
92,118,-28.552746
114,150,-28.55485
116,122,-28.557688
13,148,-28.559778
77,104,-28.559969
72,167,-28.564713
26,58,-28.567116
31,75,-28.567432
26,152,-28.570402
27,183,-28.571117
10,190,-28.5716
39,47,-28.57298
26,138,-28.57407
92,111,-28.575071
62,167,-28.575933
24,144,-28.57705
77,153,-28.578432
58,84,-28.578594
10,97,-28.581657
168,178,-28.585024
17,92,-28.586084
0,148,-28.592514
56,116,-28.592691
2,148,-28.594254
84,184,-28.597124
63,119,-28.597366
24,98,-28.597675
92,97,-28.599274
23,52,-28.59934
82,92,-28.600628
18,71,-28.602139
40,48,-28.605246
74,92,-28.606623
23,31,-28.607676
17,37,-28.607761
88,139,-28.608173
37,163,-28.608782
41,167,-28.608902
23,71,-28.610056
54,71,-28.61201
8,16,-28.612318
29,37,-28.61305
123,183,-28.617334
84,120,-28.617949
121,167,-28.618046
49,92,-28.618124
84,89,-28.618187
37,89,-28.622051
22,148,-28.62404
84,118,-28.625544
88,130,-28.626871
38,104,-28.627111
109,116,-28.627684
140,171,-28.628843
8,129,-28.628971
8,47,-28.630411
13,114,-28.633688
148,157,-28.634768
148,166,-28.637838
24,100,-28.639845
66,183,-28.6416
10,146,-28.644556
48,167,-28.645277
23,77,-28.645393
28,63,-28.645767
84,180,-28.647062
89,171,-28.648659
92,122,-28.65119
77,107,-28.656467
26,111,-28.660574
45,183,-28.660795
2,52,-28.66306
94,190,-28.663832
114,170,-28.663841
19,94,-28.66508
37,188,-28.666368
7,92,-28.6668
39,68,-28.670149
18,101,-28.670664
63,86,-28.672068
84,155,-28.67985
9,148,-28.680227
8,100,-28.680513
148,149,-28.683187
52,81,-28.686293
59,114,-28.689037
67,171,-28.689314
84,157,-28.692581
67,84,-28.693415
26,163,-28.698845
50,84,-28.69986
92,99,-28.700085
3,37,-28.700312
26,99,-28.701084
40,43,-28.701796
52,189,-28.702744
49,116,-28.70372
43,167,-28.710438
114,188,-28.710966
89,116,-28.711226
7,116,-28.713026
77,141,-28.715414
107,148,-28.719578
49,84,-28.720198
18,139,-28.726393
7,114,-28.72741
24,75,-28.727583
40,80,-28.735016
98,101,-28.736385
99,116,-28.73982
92,134,-28.740433
4,37,-28.741928
75,189,-28.746532
82,114,-28.747343
8,30,-28.753084
12,92,-28.754137
59,171,-28.760252
17,114,-28.760975
83,92,-28.762562
29,84,-28.763594
20,84,-28.763792
47,81,-28.764591
114,181,-28.767012
77,136,-28.76853
161,171,-28.768991
96,164,-28.769924
92,184,-28.772394
4,148,-28.77292
39,164,-28.773825
9,77,-28.775396
26,83,-28.775513
85,105,-28.77559
2,96,-28.778072
13,84,-28.78192
32,37,-28.785551
91,96,-28.7859
35,183,-28.7869
24,91,-28.789564
80,167,-28.7907
8,147,-28.792646
114,122,-28.792841
94,177,-28.793036
84,145,-28.793428
8,130,-28.795237
92,133,-28.797674
116,127,-28.79799
6,114,-28.799353
23,148,-28.802027
3,84,-28.80217
26,177,-28.80299
31,39,-28.8043
7,37,-28.8058
84,161,-28.807077
13,171,-28.808233
24,53,-28.80992
24,47,-28.811678
26,49,-28.814077
84,188,-28.814234
84,113,-28.815063
148,182,-28.817186
116,155,-28.823
92,188,-28.823418
84,170,-28.82477
84,151,-28.82635
75,101,-28.828135
96,168,-28.828678
20,24,-28.82938
40,78,-28.829943
83,116,-28.830057
147,148,-28.831663
40,186,-28.833847
114,184,-28.833885
33,114,-28.83401
116,179,-28.836275
114,157,-28.839579
77,126,-28.840193
37,138,-28.841957
37,133,-28.843021
57,168,-28.844294
142,168,-28.84445
55,114,-28.845749
52,101,-28.84654
26,74,-28.849312
8,144,-28.849367
39,91,-28.849506
8,135,-28.850477
31,81,-28.852995
26,173,-28.854193
74,116,-28.855892
39,130,-28.856104
5,26,-28.856554
165,171,-28.862291
129,148,-28.868196
67,114,-28.87364
39,88,-28.874092
77,88,-28.87717
2,101,-28.878351
33,37,-28.878836
38,52,-28.87895
52,185,-28.87906
77,91,-28.88041
39,192,-28.880795
84,152,-28.881964
38,88,-28.882858
24,60,-28.883509
77,151,-28.88421
36,116,-28.886354
94,128,-28.88675
77,144,-28.889374
116,160,-28.890135
101,162,-28.89121
14,92,-28.892271
116,163,-28.894175
26,184,-28.895967
8,68,-28.896355
54,148,-28.897127
116,169,-28.898912
44,116,-28.898987
78,167,-28.904287
114,131,-28.905052
114,159,-28.906395
37,56,-28.90736
92,180,-28.909708
116,152,-28.913462
26,56,-28.916513
37,169,-28.919275
26,159,-28.920809
8,71,-28.923342
26,103,-28.926016
155,171,-28.927969
26,36,-28.930756
77,112,-28.931479
8,136,-28.932695
81,189,-28.932768
65,101,-28.935972
37,175,-28.936369
148,150,-28.937296
24,79,-28.940046
26,175,-28.941145
90,94,-28.942665
102,114,-28.942865
58,92,-28.943655
14,114,-28.94471
135,168,-28.953133
3,92,-28.953989
29,114,-28.95595
92,179,-28.962046
37,184,-28.962412
156,171,-28.962559
116,145,-28.96406
71,101,-28.96486
50,116,-28.965054
10,115,-28.966501
52,88,-28.968954
33,148,-28.973747
39,139,-28.973757
24,68,-28.974203
85,115,-28.978971
38,101,-28.979025
50,114,-28.987394
114,182,-28.989222
4,114,-28.994501
11,183,-28.997232
116,125,-28.99742
94,115,-28.997675
84,141,-28.999655
8,174,-29.00068
50,171,-29.005133
8,112,-29.005613
167,186,-29.007027
116,170,-29.007128
8,60,-29.007944
171,172,-29.010908
24,149,-29.013342
144,148,-29.014235
26,160,-29.020264
84,108,-29.02194
1,40,-29.024067
92,125,-29.028234
58,114,-29.031538
33,116,-29.03319
6,24,-29.033892
20,114,-29.034708
8,91,-29.03673
26,170,-29.038633
18,81,-29.040659
16,39,-29.041502
37,165,-29.042273
8,79,-29.042799
54,77,-29.047022
162,171,-29.047201
114,152,-29.047922
7,26,-29.051016
94,191,-29.05281
114,140,-29.054274
20,26,-29.05468
31,38,-29.054876
77,150,-29.055082
75,88,-29.060118
59,116,-29.062475
94,97,-29.068716
37,107,-29.070322
77,164,-29.073397
53,96,-29.073956
69,94,-29.074614
65,77,-29.077606
10,128,-29.079493
84,125,-29.084368
39,189,-29.08544
48,183,-29.08837
65,148,-29.089544
1,167,-29.091589
24,178,-29.092686
114,155,-29.094404
14,37,-29.096394
92,155,-29.09801
136,148,-29.10261
38,47,-29.102911
63,123,-29.104727
63,66,-29.106644
33,92,-29.108704
92,131,-29.113688
65,185,-29.113916
166,171,-29.114084
84,182,-29.11514
16,168,-29.119654
94,106,-29.1198
37,145,-29.121817
26,158,-29.122335
36,92,-29.12444
84,159,-29.126192
39,162,-29.127962
39,98,-29.130154
168,192,-29.130852
40,64,-29.132158
38,65,-29.132238
10,69,-29.132982
10,106,-29.133703
72,183,-29.138052
114,151,-29.140615
26,125,-29.14142
37,97,-29.14205
27,63,-29.142988
141,171,-29.148363
41,183,-29.149534
73,116,-29.149897
92,145,-29.152311
92,159,-29.154982
121,183,-29.155851
10,177,-29.15624
129,171,-29.15685
149,171,-29.15756
26,179,-29.16005
84,124,-29.16211
8,185,-29.162535
130,168,-29.166224
2,8,-29.167131
33,84,-29.169619
62,183,-29.170372
84,150,-29.17779
37,156,-29.178122
114,153,-29.181448
98,148,-29.181652
4,92,-29.182806
29,92,-29.183691
26,113,-29.187883
65,171,-29.188026
116,187,-29.192177
59,84,-29.192434
148,174,-29.194075
116,120,-29.199278
93,183,-29.199987
116,161,-29.200378
84,172,-29.200462
92,140,-29.206419
37,180,-29.206608
37,113,-29.210293
37,179,-29.211363
5,116,-29.212912
18,24,-29.213808
22,116,-29.216839
81,139,-29.2175
81,130,-29.22053
91,168,-29.22622
113,114,-29.227057
58,116,-29.22764
35,63,-29.230486
102,171,-29.230562
8,176,-29.231518
68,168,-29.23308
26,180,-29.23338
139,185,-29.233694
26,34,-29.23457
54,81,-29.235065
16,77,-29.236917
92,181,-29.237034
15,39,-29.239794
8,53,-29.239845
26,102,-29.24119
37,187,-29.242727
23,53,-29.244787
67,92,-29.245663
84,100,-29.246908
153,171,-29.247
92,152,-29.247818
57,77,-29.251066
116,162,-29.252651
75,81,-29.254057
108,116,-29.255022
55,84,-29.25506
148,151,-29.257147
45,63,-29.25934
114,120,-29.262903
151,171,-29.268553
64,167,-29.27109
0,116,-29.277605
77,139,-29.279516
92,165,-29.280558
101,142,-29.280775
43,183,-29.282621
26,141,-29.285223
4,84,-29.288897
55,116,-29.28937
24,101,-29.289686
80,183,-29.291798
71,114,-29.294073
25,77,-29.294222
113,116,-29.295593
24,54,-29.296167
164,168,-29.29872
54,185,-29.298857
124,171,-29.299917
84,153,-29.300638
51,84,-29.304098
8,25,-29.305079
92,163,-29.312174
116,153,-29.31228
40,70,-29.313213
92,169,-29.318022
73,171,-29.318878
78,183,-29.319574
94,138,-29.32223
5,171,-29.323637
60,148,-29.324654
55,171,-29.326445
84,110,-29.326603
47,148,-29.326757
71,77,-29.32844
84,98,-29.329062
102,116,-29.329287
59,92,-29.330605
26,155,-29.331802
22,92,-29.332258
37,181,-29.334185
26,181,-29.336466
84,107,-29.33866
10,22,-29.339167
89,92,-29.343325
23,81,-29.34666
94,132,-29.347296
26,108,-29.347475
30,168,-29.348215
116,165,-29.351822
84,102,-29.352747
37,140,-29.354498
6,84,-29.357788
37,170,-29.362555
37,147,-29.36881
92,157,-29.371841
148,164,-29.373142
37,131,-29.373655
3,116,-29.373682
24,31,-29.377111
108,171,-29.379278
26,172,-29.380255
0,24,-29.380827
34,84,-29.382898
10,36,-29.382948
114,161,-29.388792
26,67,-29.38974
112,148,-29.39065
34,116,-29.3964
84,140,-29.397657
25,148,-29.398119
116,141,-29.398325
13,37,-29.400028
9,171,-29.401556
38,54,-29.404219
65,81,-29.412142
47,77,-29.412706
37,55,-29.414686
150,171,-29.414892
13,92,-29.414993
8,31,-29.417631
26,169,-29.418028
34,114,-29.423735
46,167,-29.425793
10,90,-29.427942
8,52,-29.42841
92,187,-29.429117
37,150,-29.42925
114,172,-29.429659
47,168,-29.43107
77,192,-29.431704
126,148,-29.437346
77,162,-29.445963
107,116,-29.447466
24,38,-29.447783
116,158,-29.448523
10,32,-29.44911
42,171,-29.449419
77,176,-29.450012
13,116,-29.450092
77,142,-29.459555
37,159,-29.461575
23,185,-29.465715
114,156,-29.467821
26,55,-29.468945
38,139,-29.468948
8,104,-29.47063
52,171,-29.475668
98,114,-29.478468
92,177,-29.478867
116,124,-29.478964
79,84,-29.482721
84,165,-29.484838
10,138,-29.489542
32,94,-29.492258
8,42,-29.494638
39,135,-29.49514
6,116,-29.497923
51,171,-29.497957
31,168,-29.498537
85,143,-29.49944
110,171,-29.502432
24,104,-29.502634
12,94,-29.503204
94,154,-29.504923
92,107,-29.505293
16,114,-29.50583
96,101,-29.506657
0,84,-29.507341
84,149,-29.507902
92,170,-29.507961
73,84,-29.510073
6,171,-29.511545
38,96,-29.511896
67,116,-29.512722
94,111,-29.51291
30,39,-29.512999
23,101,-29.51399
73,114,-29.514818
51,114,-29.516592
10,133,-29.526278
10,191,-29.526808
92,102,-29.53026
85,90,-29.531786
70,167,-29.532965
8,192,-29.53351
14,94,-29.535234
84,144,-29.536798
92,172,-29.537457
54,101,-29.537542
114,124,-29.537714
24,189,-29.537746
10,111,-29.54334
40,117,-29.543493
26,145,-29.546947
94,175,-29.548296
85,137,-29.54843
39,101,-29.549826
5,84,-29.551657
116,131,-29.552237
1,183,-29.555471
0,171,-29.559435
26,109,-29.561726
22,26,-29.565556
57,116,-29.57113
26,59,-29.571283
114,126,-29.573122
94,133,-29.582525
77,130,-29.584713
47,116,-29.591755
37,102,-29.594503
37,67,-29.594547
183,186,-29.598629
26,110,-29.599411
114,166,-29.600672
136,171,-29.60145
8,75,-29.603361
81,96,-29.603563
107,114,-29.60393
116,140,-29.605595
79,114,-29.607082
69,85,-29.607746
92,113,-29.608599
10,132,-29.612337
30,77,-29.613585
116,181,-29.61416
88,101,-29.616434
148,162,-29.619802
8,15,-29.623108
39,168,-29.623718
139,148,-29.62597
110,116,-29.627287
130,148,-29.628561
84,126,-29.628572
47,171,-29.628712
116,126,-29.63276
37,157,-29.633024
26,104,-29.63336
37,166,-29.633778
94,184,-29.63516
96,185,-29.638968
24,192,-29.640638
34,171,-29.644182
117,167,-29.649874
26,47,-29.650057
98,171,-29.650248
44,92,-29.655748
11,63,-29.657583
26,89,-29.65772
8,142,-29.6578
26,42,-29.658854
10,169,-29.663725
139,168,-29.666777
71,84,-29.671417
147,171,-29.673933
79,116,-29.675262
24,42,-29.679827
62,63,-29.679922
8,178,-29.68044
24,164,-29.684357
63,93,-29.691069
84,156,-29.693884
37,104,-29.694817
116,157,-29.695734
3,26,-29.700335
10,180,-29.700455
116,156,-29.703854
47,84,-29.704594
116,151,-29.704723
114,165,-29.710693
63,72,-29.713503
0,114,-29.713621
26,73,-29.714064
71,168,-29.715464
84,162,-29.715525
85,191,-29.716242
110,114,-29.71868
98,116,-29.722597
10,175,-29.722958
9,37,-29.724157
8,65,-29.730726
92,100,-29.731432
56,94,-29.734175
84,164,-29.734734
39,96,-29.734825
41,63,-29.736853
84,129,-29.73904
64,183,-29.742971
16,148,-29.745306
114,141,-29.746447
48,63,-29.74969
63,121,-29.750015
26,187,-29.750568
26,131,-29.75374
94,134,-29.755413
36,94,-29.7563
171,182,-29.768724
57,84,-29.77049
54,171,-29.770498
94,173,-29.774439
10,82,-29.777761
82,94,-29.779314
22,37,-29.780714
39,52,-29.780977
10,103,-29.783077
8,139,-29.78924
94,103,-29.791117
104,116,-29.79377
92,129,-29.794252
23,38,-29.796988
94,188,-29.79874
100,114,-29.801506
23,24,-29.805681
18,39,-29.806973
10,173,-29.807947
108,114,-29.809004
94,169,-29.809036
73,92,-29.81201
30,171,-29.812223
52,77,-29.81534
144,171,-29.815683
116,182,-29.816187
30,92,-29.816233
148,176,-29.817003
10,134,-29.823606
77,178,-29.828451
17,94,-29.82962
26,165,-29.835173
4,116,-29.837034
84,158,-29.838652
26,140,-29.842573
26,79,-29.84265
126,171,-29.845158
94,127,-29.845938
26,44,-29.849611
20,37,-29.851969
77,81,-29.852957
5,114,-29.85636
37,141,-29.858694
171,174,-29.863409
30,84,-29.86452
92,162,-29.864643
68,77,-29.86941
57,148,-29.876888
94,179,-29.877317
26,161,-29.878107
75,168,-29.880419
26,51,-29.880602
116,150,-29.88075
52,168,-29.881653
74,94,-29.883047
114,147,-29.885248
40,105,-29.885263
39,142,-29.888515
31,148,-29.888878
53,168,-29.890398
10,17,-29.898565
116,172,-29.898623
26,149,-29.901777
63,80,-29.902304
135,171,-29.905117
10,154,-29.910746
94,163,-29.91113
171,176,-29.91173
10,89,-29.912111
92,156,-29.913076
77,135,-29.91657
114,164,-29.919657
37,139,-29.919895
37,155,-29.92447
43,63,-29.929628
60,171,-29.930979
8,81,-29.932888
10,118,-29.93596
84,166,-29.93754
39,53,-29.941391
91,148,-29.942205
46,183,-29.943876
92,120,-29.94478
94,160,-29.947231
10,155,-29.94761
94,159,-29.950275
100,116,-29.953194
139,171,-29.954971
85,146,-29.956194
75,77,-29.956396
79,171,-29.96073
51,116,-29.96122
116,166,-29.965223
2,116,-29.966265
30,114,-29.966618
20,92,-29.98542
94,109,-29.985632
104,171,-29.985842
37,129,-29.987875
92,147,-29.993317
81,101,-29.993849
26,120,-29.994444
10,163,-29.995764
94,118,-29.997782
112,171,-30.000578
63,78,-30.001535
85,190,-30.006823
31,171,-30.006945
55,92,-30.0102
26,50,-30.013609
10,188,-30.014284
94,180,-30.014359
26,147,-30.01488
116,129,-30.016722
116,147,-30.017756
37,153,-30.026314
44,94,-30.0273
84,104,-30.032326
10,159,-30.032572
94,122,-30.03261
37,177,-30.032892
92,108,-30.03298
116,149,-30.033052
26,100,-30.035574
10,14,-30.036425
167,190,-30.037334
42,84,-30.042154
29,94,-30.042706
40,190,-30.04725
31,77,-30.049446
2,24,-30.052748
92,166,-30.05522
26,182,-30.05553
24,185,-30.057404
94,155,-30.059696
37,110,-30.060432
92,150,-30.063475
92,126,-30.064707
26,156,-30.070232
26,153,-30.071424
24,88,-30.073587
26,124,-30.076908
2,26,-30.080187
9,114,-30.080423
88,148,-30.080828
84,142,-30.085875
85,134,-30.086916
26,151,-30.08765
39,148,-30.090242
40,143,-30.09247
10,179,-30.093664
34,92,-30.094364
63,186,-30.095724
37,44,-30.09578
